$GPRMC,04724.461,4916.45,N,12311.12,E,173.8,98,1252015,004.2,W,*11
$GPRMC,04725.476,4916.45,N,12311.12,E,173.8,100,1252015,004.2,W,*26
$GPRMC,04726.490,4916.45,N,12311.12,E,173.8,103,1252015,004.2,W,*2E
$GPRMC,04727.503,4916.45,N,12311.12,E,173.8,108,1252015,004.2,W,*2F
$GPRMC,04728.517,4916.45,N,12311.12,E,173.8,108,1252015,004.2,W,*25
$GPRMC,04729.531,4916.45,N,12311.12,E,173.8,114,1252015,004.2,W,*2D
$GPRMC,04730.546,4916.45,N,12311.12,E,173.8,114,1252015,004.2,W,*25
$GPRMC,04731.559,4916.45,N,12311.12,E,173.8,114,1252015,004.2,W,*2A
$GPRMC,04732.572,4916.45,N,12311.12,E,173.8,116,1252015,004.2,W,*22
$GPRMC,04733.587,4916.45,N,12311.12,E,173.8,119,1252015,004.2,W,*26
$GPRMC,04734.600,4916.45,N,12311.12,E,173.8,122,1252015,004.2,W,*25
$GPRMC,04735.614,4916.45,N,12311.12,E,173.8,126,1252015,004.2,W,*25
$GPRMC,04736.628,4916.45,N,12311.12,E,173.8,127,1252015,004.2,W,*28
$GPRMC,04737.643,4916.45,N,12311.12,E,173.8,132,1252015,004.2,W,*20
$GPRMC,04738.657,4916.45,N,12311.12,E,173.8,134,1252015,004.2,W,*2C
$GPRMC,04739.671,4916.45,N,12311.12,E,173.8,134,1252015,004.2,W,*29
$GPRMC,04740.685,4916.45,N,12311.12,E,173.8,137,1252015,004.2,W,*2F
$GPRMC,04741.698,4916.45,N,12311.12,E,173.8,140,1252015,004.2,W,*22
$GPRMC,04742.712,4916.45,N,12311.12,E,173.8,140,1252015,004.2,W,*22
$GPRMC,04743.727,4916.45,N,12311.12,E,173.8,140,1252015,004.2,W,*25
$GPRMC,04744.741,4916.45,N,12311.12,E,173.8,131,1252015,004.2,W,*24
$GPRMC,04745.756,4916.45,N,12311.12,E,173.8,131,1252015,004.2,W,*23
$GPRMC,04746.770,4916.45,N,12311.12,E,173.8,137,1252015,004.2,W,*22
$GPRMC,04747.783,4916.45,N,12311.12,E,173.8,139,1252015,004.2,W,*21
$GPRMC,04748.798,4916.45,N,12311.12,E,173.8,140,1252015,004.2,W,*2A
$GPRMC,04749.812,4916.45,N,12311.12,E,173.8,144,1252015,004.2,W,*22
$GPRMC,04750.825,4916.45,N,12311.12,E,173.8,145,1252015,004.2,W,*2F
$GPRMC,04751.838,4916.45,N,12311.12,E,173.8,148,1252015,004.2,W,*2F
$GPRMC,04752.853,4916.45,N,12311.12,E,173.8,153,1252015,004.2,W,*2B
$GPRMC,04753.867,4916.45,N,12311.12,E,173.8,157,1252015,004.2,W,*29
$GPRMC,04754.881,4916.45,N,12311.12,E,173.8,166,1252015,004.2,W,*24
$GPRMC,04755.895,4916.45,N,12311.12,E,173.8,166,1252015,004.2,W,*20
$GPRMC,04756.909,4916.45,N,12311.12,E,173.8,168,1252015,004.2,W,*29
$GPRMC,04757.922,4916.45,N,12311.12,E,173.8,163,1252015,004.2,W,*2A
$GPRMC,04758.936,4916.45,N,12311.12,E,173.8,153,1252015,004.2,W,*23
$GPRMC,04759.951,4916.45,N,12311.12,E,173.8,153,1252015,004.2,W,*23
$GPRMC,0480.965,4916.45,N,12311.12,E,173.8,152,1252015,004.2,W,*16
$GPRMC,0481.980,4916.45,N,12311.12,E,173.8,153,1252015,004.2,W,*1D
$GPRMC,0482.994,4916.45,N,12311.12,E,173.8,162,1252015,004.2,W,*19
$GPRMC,0484.7,4916.45,N,12311.12,E,173.8,166,1252015,004.2,W,*18
$GPRMC,0485.22,4916.45,N,12311.12,E,173.8,171,1252015,004.2,W,*28
$GPRMC,0486.35,4916.45,N,12311.12,E,173.8,178,1252015,004.2,W,*24
$GPRMC,0487.50,4916.45,N,12311.12,E,173.8,184,1252015,004.2,W,*25
$GPRMC,0488.63,4916.45,N,12311.12,E,173.8,186,1252015,004.2,W,*28
$GPRMC,0489.77,4916.45,N,12311.12,E,173.8,191,1252015,004.2,W,*2A
$GPRMC,04810.90,4916.45,N,12311.12,E,173.8,197,1252015,004.2,W,*1D
$GPRMC,04811.105,4916.45,N,12311.12,E,173.8,201,1252015,004.2,W,*2D
$GPRMC,04812.119,4916.45,N,12311.12,E,173.8,202,1252015,004.2,W,*20
$GPRMC,04813.132,4916.45,N,12311.12,E,173.8,209,1252015,004.2,W,*23
$GPRMC,04814.146,4916.45,N,12311.12,E,173.8,209,1252015,004.2,W,*27
$GPRMC,04815.161,4916.45,N,12311.12,E,173.8,209,1252015,004.2,W,*23
$GPRMC,04816.175,4916.45,N,12311.12,E,173.8,209,1252015,004.2,W,*25
$GPRMC,04817.189,4916.45,N,12311.12,E,173.8,211,1252015,004.2,W,*2E
$GPRMC,04818.204,4916.45,N,12311.12,E,173.8,212,1252015,004.2,W,*24
$GPRMC,04819.217,4916.45,N,12311.12,E,173.8,219,1252015,004.2,W,*2C
$GPRMC,04820.231,4916.45,N,12311.12,E,173.8,219,1252015,004.2,W,*22
$GPRMC,04821.245,4916.45,N,12311.12,E,173.8,224,1252015,004.2,W,*2E
$GPRMC,04822.259,4916.45,N,12311.12,E,173.8,225,1252015,004.2,W,*21
$GPRMC,04823.273,4916.45,N,12311.12,E,173.8,220,1252015,004.2,W,*2D
$GPRMC,04824.287,4916.45,N,12311.12,E,173.8,215,1252015,004.2,W,*27
$GPRMC,04825.301,4916.45,N,12311.12,E,173.8,220,1252015,004.2,W,*2F
$GPRMC,04826.315,4916.45,N,12311.12,E,173.8,225,1252015,004.2,W,*2C
$GPRMC,04827.329,4916.45,N,12311.12,E,173.8,233,1252015,004.2,W,*25
$GPRMC,04828.343,4916.45,N,12311.12,E,173.8,242,1252015,004.2,W,*20
$GPRMC,04829.357,4916.45,N,12311.12,E,173.8,248,1252015,004.2,W,*2E
$GPRMC,04830.370,4916.45,N,12311.12,E,173.8,253,1252015,004.2,W,*29
$GPRMC,04831.384,4916.45,N,12311.12,E,173.8,258,1252015,004.2,W,*28
$GPRMC,04832.398,4916.45,N,12311.12,E,173.8,245,1252015,004.2,W,*2A
$GPRMC,04833.412,4916.45,N,12311.12,E,173.8,240,1252015,004.2,W,*2B
$GPRMC,04834.426,4916.45,N,12311.12,E,173.8,233,1252015,004.2,W,*2F
$GPRMC,04835.441,4916.45,N,12311.12,E,173.8,238,1252015,004.2,W,*24
$GPRMC,04836.455,4916.45,N,12311.12,E,173.8,242,1252015,004.2,W,*2F
$GPRMC,04837.469,4916.45,N,12311.12,E,173.8,242,1252015,004.2,W,*21
$GPRMC,04838.483,4916.45,N,12311.12,E,173.8,242,1252015,004.2,W,*2A
$GPRMC,04839.497,4916.45,N,12311.12,E,173.8,242,1252015,004.2,W,*2E
$GPRMC,04840.511,4916.45,N,12311.12,E,173.8,242,1252015,004.2,W,*2F
$GPRMC,04841.525,4916.45,N,12311.12,E,173.8,242,1252015,004.2,W,*29
$GPRMC,0469.424,4916.45,N,12311.12,E,173.8,5,1252015,004.2,W,*1A
$GPRMC,04610.438,4916.45,N,12311.12,E,173.8,5,1252015,004.2,W,*2F
$GPRMC,04611.452,4916.45,N,12311.12,E,173.8,7,1252015,004.2,W,*20
$GPRMC,04612.465,4916.45,N,12311.12,E,173.8,7,1252015,004.2,W,*27
$GPRMC,04613.479,4916.45,N,12311.12,E,173.8,11,1252015,004.2,W,*1C
$GPRMC,04614.493,4916.45,N,12311.12,E,173.8,11,1252015,004.2,W,*1F
$GPRMC,04615.508,4916.45,N,12311.12,E,173.8,11,1252015,004.2,W,*1D
$GPRMC,04616.522,4916.45,N,12311.12,E,173.8,8,1252015,004.2,W,*2E
$GPRMC,04617.536,4916.45,N,12311.12,E,173.8,8,1252015,004.2,W,*2A
$GPRMC,04618.550,4916.45,N,12311.12,E,173.8,8,1252015,004.2,W,*25
$GPRMC,04619.564,4916.45,N,12311.12,E,173.8,13,1252015,004.2,W,*19
$GPRMC,04620.578,4916.45,N,12311.12,E,173.8,13,1252015,004.2,W,*1E
$GPRMC,04621.592,4916.45,N,12311.12,E,173.8,16,1252015,004.2,W,*1E
$GPRMC,04622.606,4916.45,N,12311.12,E,173.8,18,1252015,004.2,W,*1D
$GPRMC,04623.620,4916.45,N,12311.12,E,173.8,20,1252015,004.2,W,*13
$GPRMC,04624.634,4916.45,N,12311.12,E,173.8,26,1252015,004.2,W,*17
$GPRMC,04625.648,4916.45,N,12311.12,E,173.8,28,1252015,004.2,W,*13
$GPRMC,04626.662,4916.45,N,12311.12,E,173.8,28,1252015,004.2,W,*18
$GPRMC,04627.676,4916.45,N,12311.12,E,173.8,29,1252015,004.2,W,*1D
$GPRMC,04628.690,4916.45,N,12311.12,E,173.8,31,1252015,004.2,W,*13
$GPRMC,04629.704,4916.45,N,12311.12,E,173.8,34,1252015,004.2,W,*1B
$GPRMC,04630.718,4916.45,N,12311.12,E,173.8,36,1252015,004.2,W,*1C
$GPRMC,04631.731,4916.45,N,12311.12,E,173.8,33,1252015,004.2,W,*13
$GPRMC,04632.745,4916.45,N,12311.12,E,173.8,31,1252015,004.2,W,*11
$GPRMC,04633.760,4916.45,N,12311.12,E,173.8,31,1252015,004.2,W,*17
$GPRMC,04634.774,4916.45,N,12311.12,E,173.8,29,1252015,004.2,W,*1C
$GPRMC,04635.788,4916.45,N,12311.12,E,173.8,28,1252015,004.2,W,*1F
$GPRMC,04636.802,4916.45,N,12311.12,E,173.8,28,1252015,004.2,W,*11
$GPRMC,04637.816,4916.45,N,12311.12,E,173.8,28,1252015,004.2,W,*15
$GPRMC,04638.830,4916.45,N,12311.12,E,173.8,28,1252015,004.2,W,*1E
$GPRMC,04639.844,4916.45,N,12311.12,E,173.8,28,1252015,004.2,W,*1C
$GPRMC,04640.858,4916.45,N,12311.12,E,173.8,31,1252015,004.2,W,*17
$GPRMC,04641.872,4916.45,N,12311.12,E,173.8,34,1252015,004.2,W,*1B
$GPRMC,04642.886,4916.45,N,12311.12,E,173.8,34,1252015,004.2,W,*13
$GPRMC,04643.900,4916.45,N,12311.12,E,173.8,36,1252015,004.2,W,*1F
$GPRMC,04644.914,4916.45,N,12311.12,E,173.8,38,1252015,004.2,W,*13
$GPRMC,04645.928,4916.45,N,12311.12,E,173.8,39,1252015,004.2,W,*1C
$GPRMC,04646.942,4916.45,N,12311.12,E,173.8,41,1252015,004.2,W,*1C
$GPRMC,04647.956,4916.45,N,12311.12,E,173.8,41,1252015,004.2,W,*18
$GPRMC,04648.971,4916.45,N,12311.12,E,173.8,46,1252015,004.2,W,*15
$GPRMC,04649.984,4916.45,N,12311.12,E,173.8,46,1252015,004.2,W,*1E
$GPRMC,04651.0,4916.45,N,12311.12,E,173.8,44,1252015,004.2,W,*10
$GPRMC,04652.13,4916.45,N,12311.12,E,173.8,44,1252015,004.2,W,*21
$GPRMC,04653.27,4916.45,N,12311.12,E,173.8,42,1252015,004.2,W,*21
$GPRMC,04654.41,4916.45,N,12311.12,E,173.8,33,1252015,004.2,W,*20
$GPRMC,04655.54,4916.45,N,12311.12,E,173.8,31,1252015,004.2,W,*27
$GPRMC,04656.69,4916.45,N,12311.12,E,173.8,31,1252015,004.2,W,*2A
$GPRMC,04657.83,4916.45,N,12311.12,E,173.8,29,1252015,004.2,W,*26
$GPRMC,04658.97,4916.45,N,12311.12,E,173.8,28,1252015,004.2,W,*2D
$GPRMC,04659.110,4916.45,N,12311.12,E,173.8,31,1252015,004.2,W,*1A
$GPRMC,0470.125,4916.45,N,12311.12,E,173.8,34,1252015,004.2,W,*24
$GPRMC,0471.139,4916.45,N,12311.12,E,173.8,36,1252015,004.2,W,*2A
$GPRMC,0472.152,4916.45,N,12311.12,E,173.8,41,1252015,004.2,W,*24
$GPRMC,0473.166,4916.45,N,12311.12,E,173.8,42,1252015,004.2,W,*21
$GPRMC,0474.180,4916.45,N,12311.12,E,173.8,42,1252015,004.2,W,*2E
$GPRMC,0475.194,4916.45,N,12311.12,E,173.8,49,1252015,004.2,W,*21
$GPRMC,0476.209,4916.45,N,12311.12,E,173.8,51,1252015,004.2,W,*2C
$GPRMC,0477.222,4916.45,N,12311.12,E,173.8,52,1252015,004.2,W,*27
$GPRMC,0478.237,4916.45,N,12311.12,E,173.8,54,1252015,004.2,W,*2A
$GPRMC,0479.251,4916.45,N,12311.12,E,173.8,54,1252015,004.2,W,*2B
$GPRMC,04710.265,4916.45,N,12311.12,E,173.8,59,1252015,004.2,W,*19
$GPRMC,04711.278,4916.45,N,12311.12,E,173.8,62,1252015,004.2,W,*1C
$GPRMC,04712.292,4916.45,N,12311.12,E,173.8,64,1252015,004.2,W,*1D
$GPRMC,04713.307,4916.45,N,12311.12,E,173.8,65,1252015,004.2,W,*10
$GPRMC,04714.321,4916.45,N,12311.12,E,173.8,70,1252015,004.2,W,*17
$GPRMC,04715.335,4916.45,N,12311.12,E,173.8,72,1252015,004.2,W,*11
$GPRMC,04716.348,4916.45,N,12311.12,E,173.8,73,1252015,004.2,W,*19
$GPRMC,04717.363,4916.45,N,12311.12,E,173.8,75,1252015,004.2,W,*17
$GPRMC,04718.376,4916.45,N,12311.12,E,173.8,80,1252015,004.2,W,*16
$GPRMC,04719.390,4916.45,N,12311.12,E,173.8,83,1252015,004.2,W,*1C
$GPRMC,04720.404,4916.45,N,12311.12,E,173.8,86,1252015,004.2,W,*19
$GPRMC,04721.418,4916.45,N,12311.12,E,173.8,91,1252015,004.2,W,*13
$GPRMC,04722.432,4916.45,N,12311.12,E,173.8,96,1252015,004.2,W,*1F
$GPRMC,04723.446,4916.45,N,12311.12,E,173.8,98,1252015,004.2,W,*13
$GPRMC,04724.461,4916.45,N,12311.12,E,173.8,98,1252015,004.2,W,*11
$GPRMC,04725.476,4916.45,N,12311.12,E,173.8,100,1252015,004.2,W,*26
$GPRMC,04726.490,4916.45,N,12311.12,E,173.8,103,1252015,004.2,W,*2E
$GPRMC,04727.503,4916.45,N,12311.12,E,173.8,108,1252015,004.2,W,*2F
$GPRMC,04728.517,4916.45,N,12311.12,E,173.8,108,1252015,004.2,W,*25
$GPRMC,04729.531,4916.45,N,12311.12,E,173.8,114,1252015,004.2,W,*2D
$GPRMC,04730.546,4916.45,N,12311.12,E,173.8,114,1252015,004.2,W,*25
$GPRMC,04731.559,4916.45,N,12311.12,E,173.8,114,1252015,004.2,W,*2A
$GPRMC,04732.572,4916.45,N,12311.12,E,173.8,116,1252015,004.2,W,*22
$GPRMC,04733.587,4916.45,N,12311.12,E,173.8,119,1252015,004.2,W,*26
$GPRMC,04734.600,4916.45,N,12311.12,E,173.8,122,1252015,004.2,W,*25
$GPRMC,04735.614,4916.45,N,12311.12,E,173.8,126,1252015,004.2,W,*25
$GPRMC,04736.628,4916.45,N,12311.12,E,173.8,127,1252015,004.2,W,*28
$GPRMC,04737.643,4916.45,N,12311.12,E,173.8,132,1252015,004.2,W,*20
$GPRMC,04738.657,4916.45,N,12311.12,E,173.8,134,1252015,004.2,W,*2C
$GPRMC,04739.671,4916.45,N,12311.12,E,173.8,134,1252015,004.2,W,*29
$GPRMC,04740.685,4916.45,N,12311.12,E,173.8,137,1252015,004.2,W,*2F
$GPRMC,04741.698,4916.45,N,12311.12,E,173.8,140,1252015,004.2,W,*22
$GPRMC,04742.712,4916.45,N,12311.12,E,173.8,140,1252015,004.2,W,*22
$GPRMC,04743.727,4916.45,N,12311.12,E,173.8,140,1252015,004.2,W,*25
$GPRMC,04744.741,4916.45,N,12311.12,E,173.8,131,1252015,004.2,W,*24
$GPRMC,04745.756,4916.45,N,12311.12,E,173.8,131,1252015,004.2,W,*23
$GPRMC,04746.770,4916.45,N,12311.12,E,173.8,137,1252015,004.2,W,*22
$GPRMC,04747.783,4916.45,N,12311.12,E,173.8,139,1252015,004.2,W,*21
$GPRMC,04748.798,4916.45,N,12311.12,E,173.8,140,1252015,004.2,W,*2A
$GPRMC,04749.812,4916.45,N,12311.12,E,173.8,144,1252015,004.2,W,*22
$GPRMC,04750.825,4916.45,N,12311.12,E,173.8,145,1252015,004.2,W,*2F
$GPRMC,04751.838,4916.45,N,12311.12,E,173.8,148,1252015,004.2,W,*2F
$GPRMC,04752.853,4916.45,N,12311.12,E,173.8,153,1252015,004.2,W,*2B
$GPRMC,04753.867,4916.45,N,12311.12,E,173.8,157,1252015,004.2,W,*29
$GPRMC,04754.881,4916.45,N,12311.12,E,173.8,166,1252015,004.2,W,*24
$GPRMC,04755.895,4916.45,N,12311.12,E,173.8,166,1252015,004.2,W,*20
$GPRMC,04756.909,4916.45,N,12311.12,E,173.8,168,1252015,004.2,W,*29
$GPRMC,04757.922,4916.45,N,12311.12,E,173.8,163,1252015,004.2,W,*2A
$GPRMC,04758.936,4916.45,N,12311.12,E,173.8,153,1252015,004.2,W,*23
$GPRMC,04759.951,4916.45,N,12311.12,E,173.8,153,1252015,004.2,W,*23
$GPRMC,0480.965,4916.45,N,12311.12,E,173.8,152,1252015,004.2,W,*16
$GPRMC,0481.980,4916.45,N,12311.12,E,173.8,153,1252015,004.2,W,*1D
$GPRMC,0482.994,4916.45,N,12311.12,E,173.8,162,1252015,004.2,W,*19
$GPRMC,0484.7,4916.45,N,12311.12,E,173.8,166,1252015,004.2,W,*18
$GPRMC,0485.22,4916.45,N,12311.12,E,173.8,171,1252015,004.2,W,*28
$GPRMC,0486.35,4916.45,N,12311.12,E,173.8,178,1252015,004.2,W,*24
$GPRMC,0487.50,4916.45,N,12311.12,E,173.8,184,1252015,004.2,W,*25
$GPRMC,0488.63,4916.45,N,12311.12,E,173.8,186,1252015,004.2,W,*28
$GPRMC,0489.77,4916.45,N,12311.12,E,173.8,191,1252015,004.2,W,*2A
$GPRMC,04810.90,4916.45,N,12311.12,E,173.8,197,1252015,004.2,W,*1D
$GPRMC,04811.105,4916.45,N,12311.12,E,173.8,201,1252015,004.2,W,*2D
$GPRMC,04812.119,4916.45,N,12311.12,E,173.8,202,1252015,004.2,W,*20
$GPRMC,04813.132,4916.45,N,12311.12,E,173.8,209,1252015,004.2,W,*23
$GPRMC,04814.146,4916.45,N,12311.12,E,173.8,209,1252015,004.2,W,*27
$GPRMC,04815.161,4916.45,N,12311.12,E,173.8,209,1252015,004.2,W,*23
$GPRMC,04816.175,4916.45,N,12311.12,E,173.8,209,1252015,004.2,W,*25
$GPRMC,04817.189,4916.45,N,12311.12,E,173.8,211,1252015,004.2,W,*2E
$GPRMC,04818.204,4916.45,N,12311.12,E,173.8,212,1252015,004.2,W,*24
$GPRMC,04819.217,4916.45,N,12311.12,E,173.8,219,1252015,004.2,W,*2C
$GPRMC,04820.231,4916.45,N,12311.12,E,173.8,219,1252015,004.2,W,*22
$GPRMC,04821.245,4916.45,N,12311.12,E,173.8,224,1252015,004.2,W,*2E
$GPRMC,04822.259,4916.45,N,12311.12,E,173.8,225,1252015,004.2,W,*21
$GPRMC,04823.273,4916.45,N,12311.12,E,173.8,220,1252015,004.2,W,*2D
$GPRMC,04824.287,4916.45,N,12311.12,E,173.8,215,1252015,004.2,W,*27
$GPRMC,04825.301,4916.45,N,12311.12,E,173.8,220,1252015,004.2,W,*2F
$GPRMC,04826.315,4916.45,N,12311.12,E,173.8,225,1252015,004.2,W,*2C
$GPRMC,04827.329,4916.45,N,12311.12,E,173.8,233,1252015,004.2,W,*25
$GPRMC,04828.343,4916.45,N,12311.12,E,173.8,242,1252015,004.2,W,*20
$GPRMC,04829.357,4916.45,N,12311.12,E,173.8,248,1252015,004.2,W,*2E
$GPRMC,04830.370,4916.45,N,12311.12,E,173.8,253,1252015,004.2,W,*29
$GPRMC,04831.384,4916.45,N,12311.12,E,173.8,258,1252015,004.2,W,*28
$GPRMC,04832.398,4916.45,N,12311.12,E,173.8,245,1252015,004.2,W,*2A
$GPRMC,04833.412,4916.45,N,12311.12,E,173.8,240,1252015,004.2,W,*2B
$GPRMC,04834.426,4916.45,N,12311.12,E,173.8,233,1252015,004.2,W,*2F
$GPRMC,04835.441,4916.45,N,12311.12,E,173.8,238,1252015,004.2,W,*24
$GPRMC,04836.455,4916.45,N,12311.12,E,173.8,242,1252015,004.2,W,*2F
$GPRMC,04837.469,4916.45,N,12311.12,E,173.8,242,1252015,004.2,W,*21
$GPRMC,04838.483,4916.45,N,12311.12,E,173.8,242,1252015,004.2,W,*2A
$GPRMC,04839.497,4916.45,N,12311.12,E,173.8,242,1252015,004.2,W,*2E
$GPRMC,04840.511,4916.45,N,12311.12,E,173.8,242,1252015,004.2,W,*2F
$GPRMC,04841.525,4916.45,N,12311.12,E,173.8,242,1252015,004.2,W,*29
$GPRMC,0469.424,4916.45,N,12311.12,E,173.8,5,1252015,004.2,W,*1A
$GPRMC,04610.438,4916.45,N,12311.12,E,173.8,5,1252015,004.2,W,*2F
$GPRMC,04611.452,4916.45,N,12311.12,E,173.8,7,1252015,004.2,W,*20
$GPRMC,04612.465,4916.45,N,12311.12,E,173.8,7,1252015,004.2,W,*27
$GPRMC,04613.479,4916.45,N,12311.12,E,173.8,11,1252015,004.2,W,*1C
$GPRMC,04614.493,4916.45,N,12311.12,E,173.8,11,1252015,004.2,W,*1F
